品名,地區,判定係數
蕨菜,板橋區,0.9980868188415358
洋菇,板橋區,0.999292547108994
草菇,板橋區,0.9982125798242152
濕木耳,板橋區,0.9818668114092242
溼香菇,板橋區,0.9985252220602091
金絲菇,板橋區,0.9881947312473196
蠔菇,板橋區,0.9995860498854237
秀珍菇,板橋區,0.9554349694305988
杏鮑菇,板橋區,0.9795667355878744
鴻禧菇,板橋區,0.9514588702537188
珊瑚菇,板橋區,0.971761263554114
其他菇類,板橋區,0.9969391001572108
鹹菜,板橋區,0.9409139701014972
其他蔬菜,板橋區,0.9971185587198568
番石榴,板橋區,0.9318924315308066
蘿蔔,板橋區,0.9502472054757723
胡蘿蔔,板橋區,0.9840778053634816
馬鈴薯,板橋區,0.9982769979043806
洋蔥,板橋區,0.9823026827882004
大蒜,板橋區,0.9770705340709136
芋,板橋區,0.9525257508177044
豆薯,板橋區,0.9890287871105852
甘薯,板橋區,0.9811616954474096
蘆筍,板橋區,0.9956733435336358
芽菜類,板橋區,0.9979488648091774
蘋果,板橋區,0.9051177278267204
香蕉,三重區,0.9972488960382142
絲瓜,三重區,0.935375377109286
茄子,三重區,0.9383242827927442
甜椒,三重區,0.9784477543977428
菜豆,三重區,0.9045529647339452
青花苔,三重區,0.9635558273263124
隼人瓜,三重區,0.9968013207449828
辣椒,三重區,0.9169062101650132
玉米,三重區,0.9992356173881416
蛋黃果,三重區,0.9915870621752976
奇異果,三重區,0.9975797710697064
波羅蜜,三重區,0.9203431536435
包心白菜,三重區,0.9774293181278212
青江白菜,三重區,0.9178861164729516
蕹菜,三重區,0.9785092785400538
芹菜,三重區,0.965068766389828
芥菜,三重區,0.9844506723701356
芥藍菜,三重區,0.9333745778089046
甘藷葉,三重區,0.9579359173870629
濕木耳,三重區,0.9276749031404726
雜柑,東勢鎮,0.91174951674793
包心白菜,永靖鄉,0.9641404354126294
冬瓜,溪湖鎮,0.9625519559294392
茄子,溪湖鎮,0.9964573622624502
小白菜,溪湖鎮,0.9376929376929376
包心白菜,溪湖鎮,0.98864754560523
青江白菜,溪湖鎮,0.9479569447154536
萵苣菜,溪湖鎮,0.9911200200548684
油菜,溪湖鎮,0.9474018356221104
蘿蔔,溪湖鎮,0.9482130868150596
花胡瓜,西螺鎮,0.9364030892526792
冬瓜,西螺鎮,0.9785838307107976
苦瓜,西螺鎮,0.9066160861439608
扁蒲,西螺鎮,0.9758282510108796
敏豆,西螺鎮,0.9704767235956548
玉米,西螺鎮,0.988499484305865
小白菜,西螺鎮,0.9759504153442992
青江白菜,西螺鎮,0.9158424365278977
莧菜,西螺鎮,0.9722989226957736
茴香,西螺鎮,0.9371762971309584
其他蔬菜,西螺鎮,0.9351722598726282
蘿蔔,西螺鎮,0.9518702830646256
胡蘿蔔,西螺鎮,0.992756665676857
馬鈴薯,西螺鎮,0.9941637790881209
洋蔥,西螺鎮,0.996913609557364
芋,西螺鎮,0.9989091085007726
甘薯,西螺鎮,0.9802852921823982
西瓜,台北二,0.9791921664626684
珍珠菜,台北二,0.9734105499635144
荸薺,板橋區,0.9615104059896143
西瓜,板橋區,0.9806590257879656
鴻禧菇,三重區,0.9964498991059784
椰子,嘉義市,0.984703689458268
小番茄,嘉義市,0.9046024005982812
櫻桃,嘉義市,0.9637128693506308
其他,嘉義市,0.960743932326666
葡萄柚,嘉義市,0.9306448314645036
西瓜,嘉義市,0.9519337964154018
洋香瓜,嘉義市,0.976599782334305
蘋果,嘉義市,0.9997401731263228
甜桃,台北一,0.9695458221772127
冬瓜,三重區,0.9332285938727416
皇宮菜,三重區,0.9930905388788891
花胡瓜,溪湖鎮,0.9058053584468412
甜桃,台北二,0.9870721343395696
醃瓜,板橋區,0.992459244037176
榴槤,板橋區,0.9616980450599092
桃子,板橋區,0.9520057172699812
榴槤,三重區,0.9999516409789474
