產品區域碼,月份,品名,地區,均價,均量
554,3,球莖甘藍,板橋區,13.9,1235.2
554,4,球莖甘藍,板橋區,21.85,616.25
554,5,球莖甘藍,板橋區,14.83,542.0
554,6,球莖甘藍,板橋區,11.0,120.0
554,7,球莖甘藍,板橋區,16.5,80.0
554,10,球莖甘藍,板橋區,10.8,1147.0
554,11,球莖甘藍,板橋區,6.54,4683.8
554,12,球莖甘藍,板橋區,9.04,2967.4
555,1,芽菜類,板橋區,28.12,1110.67
555,2,芽菜類,板橋區,33.48,792.79
555,3,芽菜類,板橋區,27.67,1080.0
555,4,芽菜類,板橋區,30.98,1572.1
555,5,芽菜類,板橋區,32.95,756.09
555,6,芽菜類,板橋區,26.13,1195.25
555,7,芽菜類,板橋區,27.94,861.23
555,8,芽菜類,板橋區,29.58,1067.61
555,9,芽菜類,板橋區,28.91,673.58
555,10,芽菜類,板橋區,30.14,705.37
555,11,芽菜類,板橋區,29.93,609.8
555,12,芽菜類,板橋區,27.25,936.03
556,1,洋香瓜,板橋區,37.58,389.4
556,2,洋香瓜,板橋區,10.1,662.0
556,3,洋香瓜,板橋區,21.0,720.23
556,4,洋香瓜,板橋區,26.33,879.17
556,5,洋香瓜,板橋區,50.78,429.35
556,6,洋香瓜,板橋區,42.48,635.67
556,7,洋香瓜,板橋區,45.9,227.86
556,8,洋香瓜,板橋區,52.12,322.11
556,9,洋香瓜,板橋區,55.43,265.44
556,10,洋香瓜,板橋區,38.72,545.55
556,11,洋香瓜,板橋區,25.28,745.71
556,12,洋香瓜,板橋區,36.71,913.18
557,1,蘋果,板橋區,126.06,2466.0
557,2,蘋果,板橋區,121.68,3045.56
557,3,蘋果,板橋區,76.8,3193.0
557,4,蘋果,板橋區,74.88,3693.5
557,5,蘋果,板橋區,63.17,6260.5
557,6,蘋果,板橋區,55.63,6219.17
557,7,蘋果,板橋區,56.39,3802.57
557,8,蘋果,板橋區,56.43,5788.67
557,9,蘋果,板橋區,55.06,2343.68
557,10,蘋果,板橋區,102.98,3225.67
557,11,蘋果,板橋區,98.24,4155.71
557,12,蘋果,板橋區,114.51,2418.44
558,1,柿子,板橋區,32.0,796.5
558,3,柿子,板橋區,12.0,162.0
558,8,柿子,板橋區,23.77,235.0
558,9,柿子,板橋區,27.24,625.8
558,10,柿子,板橋區,40.75,553.83
558,11,柿子,板橋區,52.59,819.25
558,12,柿子,板橋區,50.23,828.75
559,1,椰子,三重區,8.45,1095.0
559,2,椰子,三重區,21.07,473.67
559,3,椰子,三重區,26.74,767.25
559,4,椰子,三重區,18.56,2155.0
559,5,椰子,三重區,39.58,1883.75
559,6,椰子,三重區,37.56,1634.36
559,7,椰子,三重區,35.35,2816.0
559,8,椰子,三重區,28.7,3084.33
559,9,椰子,三重區,24.68,1860.46
559,10,椰子,三重區,37.96,1371.5
559,11,椰子,三重區,22.93,910.38
559,12,椰子,三重區,18.41,750.22
560,1,棗子,三重區,46.95,33481.25
560,2,棗子,三重區,33.0,43825.6
560,3,棗子,三重區,39.34,13930.4
560,4,棗子,三重區,50.9,92.0
560,10,棗子,三重區,70.0,97.5
560,11,棗子,三重區,53.12,374.5
560,12,棗子,三重區,57.98,7177.8
561,1,釋迦,三重區,48.1,3773.5
561,2,釋迦,三重區,49.11,2353.57
561,3,釋迦,三重區,62.32,1894.8
561,4,釋迦,三重區,72.73,633.0
561,5,釋迦,三重區,110.3,55.33
561,6,釋迦,三重區,116.7,348.5
561,7,釋迦,三重區,63.27,3450.17
561,8,釋迦,三重區,51.4,7773.92
561,9,釋迦,三重區,61.7,1231.42
561,10,釋迦,三重區,59.31,1320.89
561,11,釋迦,三重區,59.46,2585.25
561,12,釋迦,三重區,57.06,3133.05
562,1,草莓,三重區,673.43,1112.21
562,2,草莓,三重區,442.07,2412.91
562,3,草莓,三重區,708.97,393.6
562,4,草莓,三重區,739.39,108.2
562,5,草莓,三重區,285.7,7.0
562,7,草莓,三重區,285.7,17.5
562,8,草莓,三重區,285.7,12.83
562,9,草莓,三重區,285.7,7.0
562,10,草莓,三重區,285.7,21.0
562,11,草莓,三重區,235.24,151.8
562,12,草莓,三重區,864.49,834.83
563,1,藍莓,三重區,322.98,213.5
563,2,藍莓,三重區,350.0,44.0
563,3,藍莓,三重區,350.0,26.0
563,4,藍莓,三重區,475.0,18.0
563,5,藍莓,三重區,500.0,422.0
563,6,藍莓,三重區,489.38,115.2
563,7,藍莓,三重區,330.6,183.67
563,8,藍莓,三重區,300.0,228.5
563,9,藍莓,三重區,300.0,24.0
563,10,藍莓,三重區,400.0,55.0
563,11,藍莓,三重區,329.94,102.0
563,12,藍莓,三重區,375.0,61.0
564,1,百香果,三重區,29.38,1952.25
564,2,百香果,三重區,37.86,115.22
564,3,百香果,三重區,80.83,184.71
564,4,百香果,三重區,65.67,308.17
564,5,百香果,三重區,56.34,1115.4
564,6,百香果,三重區,46.45,1940.36
564,7,百香果,三重區,39.78,5036.25
564,8,百香果,三重區,34.17,6737.0
564,9,百香果,三重區,41.76,4968.1
564,10,百香果,三重區,44.18,4844.25
564,11,百香果,三重區,35.37,3743.8
564,12,百香果,三重區,29.2,2289.7
565,1,甘蔗,三重區,9.0,1040.0
565,2,甘蔗,三重區,9.0,5568.0
565,3,甘蔗,三重區,9.0,672.0
565,4,甘蔗,三重區,9.0,3584.0
565,5,甘蔗,三重區,9.0,213.33
565,6,甘蔗,三重區,9.0,1760.0
565,7,甘蔗,三重區,9.0,746.67
565,8,甘蔗,三重區,9.0,2048.0
565,10,甘蔗,三重區,8.1,659.2
565,11,甘蔗,三重區,9.0,576.0
565,12,甘蔗,三重區,9.0,512.0
566,1,小番茄,三重區,27.22,6052.45
566,2,小番茄,三重區,29.15,5087.0
566,3,小番茄,三重區,27.71,5598.92
566,4,小番茄,三重區,33.82,5025.65
566,5,小番茄,三重區,43.96,2573.27
566,6,小番茄,三重區,53.4,902.88
566,7,小番茄,三重區,61.53,456.17
566,8,小番茄,三重區,72.68,630.89
566,9,小番茄,三重區,57.33,808.38
566,10,小番茄,三重區,67.5,1179.83
566,11,小番茄,三重區,53.0,3671.77
566,12,小番茄,三重區,44.79,4369.25
567,1,火龍果,三重區,63.54,4406.62
567,2,火龍果,三重區,83.26,3408.8
567,3,火龍果,三重區,85.55,2414.25
567,4,火龍果,三重區,85.72,3758.1
567,5,火龍果,三重區,85.03,8606.83
567,6,火龍果,三重區,47.84,22347.21
567,7,火龍果,三重區,33.28,15642.58
567,8,火龍果,三重區,32.22,20013.67
567,9,火龍果,三重區,37.06,13578.35
567,10,火龍果,三重區,37.9,19429.04
567,11,火龍果,三重區,31.27,18901.7
567,12,火龍果,三重區,52.25,6290.2
568,1,櫻桃,三重區,497.75,8188.75
568,2,櫻桃,三重區,375.62,2309.5
568,3,櫻桃,三重區,389.6,41.33
568,4,櫻桃,三重區,513.95,85.75
568,5,櫻桃,三重區,508.55,1151.25
568,6,櫻桃,三重區,294.63,5041.5
568,7,櫻桃,三重區,259.17,13817.92
568,8,櫻桃,三重區,212.5,8391.0
568,9,櫻桃,三重區,210.35,4200.5
568,11,櫻桃,三重區,520.0,320.0
568,12,櫻桃,三重區,542.34,982.9
569,1,石榴,三重區,120.0,130.0
569,2,石榴,三重區,120.0,150.0
569,11,石榴,三重區,130.0,895.0
569,12,石榴,三重區,122.98,372.0
570,1,其他,三重區,62.3,420.17
570,2,其他,三重區,108.72,311.5
570,3,其他,三重區,77.54,989.57
570,4,其他,三重區,94.24,634.5
570,5,其他,三重區,56.1,301.33
570,6,其他,三重區,96.83,124.44
570,7,其他,三重區,117.39,433.6
570,8,其他,三重區,74.78,2038.25
570,9,其他,三重區,54.12,4763.4
570,10,其他,三重區,88.44,202.18
570,11,其他,三重區,89.31,187.67
570,12,其他,三重區,121.06,55.11
571,1,香蕉,三重區,28.74,6194.38
571,2,香蕉,三重區,29.35,4774.31
571,3,香蕉,三重區,31.62,6046.56
571,4,香蕉,三重區,31.35,5914.56
571,5,香蕉,三重區,31.07,6783.06
571,6,香蕉,三重區,27.94,6352.91
571,7,香蕉,三重區,21.88,5455.21
571,8,香蕉,三重區,23.97,4637.02
571,9,香蕉,三重區,25.04,4649.88
571,10,香蕉,三重區,25.81,6919.85
571,11,香蕉,三重區,26.82,6841.45
571,12,香蕉,三重區,32.38,5499.8
572,1,鳳梨,三重區,30.15,3937.07
572,2,鳳梨,三重區,17.88,8132.62
572,3,鳳梨,三重區,12.49,20264.0
572,4,鳳梨,三重區,16.24,30446.44
572,5,鳳梨,三重區,19.81,19128.23
572,6,鳳梨,三重區,22.42,16476.05
572,7,鳳梨,三重區,19.33,8235.96
572,8,鳳梨,三重區,28.04,3270.5
572,9,鳳梨,三重區,23.35,2585.88
572,10,鳳梨,三重區,21.11,4921.17
572,11,鳳梨,三重區,17.23,4739.67
572,12,鳳梨,三重區,25.24,2125.18
573,1,椪柑,三重區,95.62,9206.9
573,2,椪柑,三重區,297.21,1313.44
573,3,椪柑,三重區,184.88,282.6
573,4,椪柑,三重區,476.35,18.5
573,5,椪柑,三重區,770.1,17.33
573,6,椪柑,三重區,432.7,257.33
573,7,椪柑,三重區,105.12,282.0
573,8,椪柑,三重區,89.2,683.71
573,9,椪柑,三重區,46.74,3426.91
573,10,椪柑,三重區,43.95,21334.3
573,11,椪柑,三重區,104.22,35126.8
573,12,椪柑,三重區,189.32,20124.2
574,1,茂谷柑,三重區,26.7,36791.0
574,2,茂谷柑,三重區,25.6,15617.75
574,3,茂谷柑,三重區,17.0,17536.2
574,4,茂谷柑,三重區,19.73,11107.25
574,5,茂谷柑,三重區,25.2,3082.0
574,6,茂谷柑,三重區,23.8,156.0
574,11,茂谷柑,三重區,30.0,48.0
574,12,茂谷柑,三重區,27.2,5224.75
575,1,紅柑,三重區,13.1,1877.5
575,11,紅柑,三重區,25.0,916.0
575,12,紅柑,三重區,25.4,1517.4
576,1,佛利檬,三重區,22.2,1658.33
576,2,佛利檬,三重區,13.0,180.0
576,8,佛利檬,三重區,31.4,30.0
576,9,佛利檬,三重區,50.0,96.0
576,10,佛利檬,三重區,55.47,1410.17
576,11,佛利檬,三重區,35.08,5035.6
576,12,佛利檬,三重區,35.96,3451.6
577,1,桶柑,三重區,18.0,57010.38
577,2,桶柑,三重區,23.68,21732.0
577,3,桶柑,三重區,13.14,25548.2
577,4,桶柑,三重區,11.78,14545.5
577,5,桶柑,三重區,15.8,1230.0
577,12,桶柑,三重區,20.7,4781.5
578,1,海梨,三重區,9.9,2691.67
578,12,海梨,三重區,14.98,1854.4
579,1,甜橙,三重區,19.91,13627.57
579,2,甜橙,三重區,40.35,3831.17
579,3,甜橙,三重區,44.26,5273.0
579,4,甜橙,三重區,46.16,3311.0
579,5,甜橙,三重區,43.03,4170.0
579,6,甜橙,三重區,45.78,4808.33
579,7,甜橙,三重區,48.9,4745.0
579,8,甜橙,三重區,52.1,6469.17
579,9,甜橙,三重區,38.16,4222.12
579,10,甜橙,三重區,28.52,6811.11
579,11,甜橙,三重區,24.76,9107.08
579,12,甜橙,三重區,17.4,9633.4
580,1,雜柑,三重區,115.98,700.83
580,2,雜柑,三重區,130.66,562.55
580,3,雜柑,三重區,116.75,732.88
580,4,雜柑,三重區,29.13,1360.29
580,5,雜柑,三重區,21.39,2341.93
580,6,雜柑,三重區,20.38,2173.5
580,7,雜柑,三重區,22.64,2935.65
580,8,雜柑,三重區,20.18,2738.21
580,9,雜柑,三重區,19.47,1643.0
580,10,雜柑,三重區,29.11,1270.0
580,11,雜柑,三重區,57.34,821.39
580,12,雜柑,三重區,123.81,517.95
581,1,黃秋葵,三重區,42.98,122.75
581,2,黃秋葵,三重區,54.9,138.0
581,3,黃秋葵,三重區,60.16,209.6
581,4,黃秋葵,三重區,51.17,441.75
581,5,黃秋葵,三重區,57.75,463.75
581,6,黃秋葵,三重區,53.18,674.83
581,7,黃秋葵,三重區,71.12,489.5
581,8,黃秋葵,三重區,75.72,482.17
581,9,黃秋葵,三重區,89.28,353.6
581,10,黃秋葵,三重區,62.85,442.17
581,11,黃秋葵,三重區,43.66,526.2
581,12,黃秋葵,三重區,40.02,304.8
582,1,花椰菜,三重區,16.49,6633.14
582,2,花椰菜,三重區,19.34,5379.0
582,3,花椰菜,三重區,18.8,6495.17
582,4,花椰菜,三重區,19.2,7223.5
582,5,花椰菜,三重區,32.38,798.25
582,6,花椰菜,三重區,25.58,916.33
582,7,花椰菜,三重區,33.9,254.0
582,8,花椰菜,三重區,30.67,412.5
582,9,花椰菜,三重區,35.9,878.2
582,10,花椰菜,三重區,29.68,4707.17
582,11,花椰菜,三重區,22.98,7677.8
582,12,花椰菜,三重區,16.82,9849.5
583,1,胡瓜,三重區,16.38,1735.0
583,2,胡瓜,三重區,16.98,857.75
583,3,胡瓜,三重區,21.36,1680.6
583,4,胡瓜,三重區,15.75,2465.75
583,5,胡瓜,三重區,17.12,2405.75
583,6,胡瓜,三重區,11.2,3329.33
583,7,胡瓜,三重區,12.43,3940.67
583,8,胡瓜,三重區,16.22,2811.0
583,9,胡瓜,三重區,22.96,1465.6
583,10,胡瓜,三重區,13.42,2474.83
583,11,胡瓜,三重區,12.22,1943.6
583,12,胡瓜,三重區,17.8,1471.2
584,1,花胡瓜,三重區,26.8,3093.75
584,2,花胡瓜,三重區,21.94,2501.4
584,3,花胡瓜,三重區,31.8,3540.4
584,4,花胡瓜,三重區,20.88,5658.25
584,5,花胡瓜,三重區,27.88,3639.5
584,6,花胡瓜,三重區,18.41,4600.86
584,7,花胡瓜,三重區,27.0,4491.5
584,8,花胡瓜,三重區,31.75,2701.6
584,9,花胡瓜,三重區,27.68,2625.88
584,10,花胡瓜,三重區,20.14,3337.25
584,11,花胡瓜,三重區,29.42,3108.6
584,12,花胡瓜,三重區,27.13,2220.0
585,1,絲瓜,三重區,16.0,1634.33
585,2,絲瓜,三重區,12.65,1874.5
585,3,絲瓜,三重區,21.27,1671.4
585,4,絲瓜,三重區,15.39,4409.22
585,5,絲瓜,三重區,18.84,2681.0
585,6,絲瓜,三重區,24.71,1799.93
585,7,絲瓜,三重區,24.42,1738.81
585,8,絲瓜,三重區,25.51,1435.45
585,9,絲瓜,三重區,22.39,1905.03
585,10,絲瓜,三重區,15.75,2464.13
585,11,絲瓜,三重區,16.59,2036.86
585,12,絲瓜,三重區,21.74,1266.6
586,1,苦瓜,三重區,19.34,1730.6
586,2,苦瓜,三重區,15.69,1026.22
586,3,苦瓜,三重區,34.96,852.0
586,4,苦瓜,三重區,33.72,1163.24
586,5,苦瓜,三重區,32.5,892.69
586,6,苦瓜,三重區,27.55,1092.0
586,7,苦瓜,三重區,34.63,902.58
586,8,苦瓜,三重區,34.77,863.83
586,9,苦瓜,三重區,50.17,559.95
586,10,苦瓜,三重區,25.55,1214.21
586,11,苦瓜,三重區,30.85,1161.55
586,12,苦瓜,三重區,33.55,1011.8
587,1,扁蒲,三重區,7.21,170.0
587,2,扁蒲,三重區,8.16,238.88
587,3,扁蒲,三重區,16.0,447.0
587,4,扁蒲,三重區,11.43,844.38
587,5,扁蒲,三重區,13.65,1029.09
587,6,扁蒲,三重區,11.99,1399.0
587,7,扁蒲,三重區,16.84,715.33
587,8,扁蒲,三重區,16.31,853.5
587,9,扁蒲,三重區,17.38,1639.9
587,10,扁蒲,三重區,9.33,1472.54
587,11,扁蒲,三重區,8.12,1033.3
587,12,扁蒲,三重區,13.73,178.92
588,1,茄子,三重區,13.06,750.44
588,2,茄子,三重區,9.3,610.56
588,3,茄子,三重區,17.01,709.31
588,4,茄子,三重區,14.99,944.0
588,5,茄子,三重區,17.77,757.86
588,6,茄子,三重區,18.13,927.52
588,7,茄子,三重區,15.99,1378.67
588,8,茄子,三重區,15.03,1729.58
588,9,茄子,三重區,24.26,1826.29
588,10,茄子,三重區,23.38,2258.62
588,11,茄子,三重區,17.56,1401.0
588,12,茄子,三重區,15.45,896.36
589,1,蕃茄,三重區,11.42,2498.62
589,2,蕃茄,三重區,10.18,2190.77
589,3,蕃茄,三重區,20.47,1761.07
589,4,蕃茄,三重區,27.08,1454.45
589,5,蕃茄,三重區,47.54,1084.0
589,6,蕃茄,三重區,43.3,891.14
589,7,蕃茄,三重區,72.15,966.69
589,8,蕃茄,三重區,52.84,2606.88
589,9,蕃茄,三重區,41.94,3049.8
589,10,蕃茄,三重區,56.02,1816.0
589,11,蕃茄,三重區,27.81,3402.5
589,12,蕃茄,三重區,19.05,3286.1
590,1,甜椒,三重區,20.99,676.56
590,2,甜椒,三重區,25.7,580.5
590,3,甜椒,三重區,29.81,545.0
590,4,甜椒,三重區,28.04,562.25
590,5,甜椒,三重區,33.34,636.86
590,6,甜椒,三重區,29.07,530.73
590,7,甜椒,三重區,45.48,380.68
590,8,甜椒,三重區,39.53,826.13
590,9,甜椒,三重區,36.68,573.31
590,10,甜椒,三重區,41.71,731.11
590,11,甜椒,三重區,24.52,850.06
590,12,甜椒,三重區,22.84,578.05
591,1,豌豆,三重區,57.68,278.46
591,2,豌豆,三重區,75.78,136.25
591,3,豌豆,三重區,56.55,129.82
591,4,豌豆,三重區,61.72,56.25
591,5,豌豆,三重區,74.0,35.67
591,6,豌豆,三重區,70.3,109.33
591,7,豌豆,三重區,76.55,33.67
591,8,豌豆,三重區,93.68,168.67
591,9,豌豆,三重區,86.3,188.8
591,10,豌豆,三重區,57.9,48.07
591,11,豌豆,三重區,58.54,123.53
591,12,豌豆,三重區,51.87,225.26
592,1,菜豆,三重區,21.4,94.0
592,2,菜豆,三重區,20.12,161.25
592,3,菜豆,三重區,42.42,255.5
592,4,菜豆,三重區,35.06,1149.4
592,5,菜豆,三重區,31.94,781.42
592,6,菜豆,三重區,21.72,840.61
592,7,菜豆,三重區,28.86,545.61
592,8,菜豆,三重區,27.79,439.83
592,9,菜豆,三重區,42.84,441.25
592,10,菜豆,三重區,31.75,495.6
592,11,菜豆,三重區,28.29,324.5
592,12,菜豆,三重區,33.65,86.33
593,1,敏豆,三重區,34.33,820.25
593,2,敏豆,三重區,39.18,713.33
593,3,敏豆,三重區,39.96,793.06
593,4,敏豆,三重區,44.23,735.55
593,5,敏豆,三重區,52.24,597.22
593,6,敏豆,三重區,60.75,397.85
593,7,敏豆,三重區,71.43,488.42
593,8,敏豆,三重區,45.91,482.35
593,9,敏豆,三重區,62.32,301.62
593,10,敏豆,三重區,48.73,530.56
593,11,敏豆,三重區,33.55,557.27
593,12,敏豆,三重區,29.82,702.25
594,1,萊豆,三重區,57.46,254.0
594,2,萊豆,三重區,44.48,274.67
594,3,萊豆,三重區,45.76,312.6
594,4,萊豆,三重區,41.7,103.88
594,5,萊豆,三重區,52.3,100.5
594,7,萊豆,三重區,60.0,58.33
594,8,萊豆,三重區,88.75,31.0
594,9,萊豆,三重區,10.0,4.0
594,10,萊豆,三重區,62.13,50.33
594,11,萊豆,三重區,85.0,19.5
594,12,萊豆,三重區,55.07,192.33
595,1,毛豆,三重區,76.45,23.83
595,2,毛豆,三重區,100.0,20.0
595,3,毛豆,三重區,33.62,107.5
595,4,毛豆,三重區,75.34,117.12
595,5,毛豆,三重區,66.76,174.57
595,6,毛豆,三重區,56.7,64.0
595,7,毛豆,三重區,45.0,15.0
595,11,毛豆,三重區,91.9,91.0
595,12,毛豆,三重區,89.63,195.67
596,1,青花苔,三重區,22.5,5396.75
596,2,青花苔,三重區,22.5,4452.67
596,3,青花苔,三重區,23.93,4009.17
596,4,青花苔,三重區,39.55,1530.83
596,5,青花苔,三重區,74.92,335.33
596,6,青花苔,三重區,66.49,576.0
596,7,青花苔,三重區,78.93,424.0
596,8,青花苔,三重區,79.73,694.5
596,9,青花苔,三重區,57.24,1515.07
596,10,青花苔,三重區,34.64,1685.54
596,11,青花苔,三重區,29.04,3685.78
596,12,青花苔,三重區,21.13,6710.0
597,1,南瓜,三重區,15.62,490.0
597,2,南瓜,三重區,12.3,613.27
597,3,南瓜,三重區,20.97,514.93
597,4,南瓜,三重區,19.64,546.61
597,5,南瓜,三重區,20.25,763.65
597,6,南瓜,三重區,21.55,620.64
597,7,南瓜,三重區,33.73,306.94
597,8,南瓜,三重區,30.94,300.09
597,9,南瓜,三重區,28.87,369.18
597,10,南瓜,三重區,24.91,869.49
597,11,南瓜,三重區,25.23,874.81
597,12,南瓜,三重區,27.19,651.2
598,1,隼人瓜,三重區,16.47,112.5
598,2,隼人瓜,三重區,24.82,146.0
598,3,隼人瓜,三重區,34.63,92.44
598,4,隼人瓜,三重區,18.38,493.75
598,5,隼人瓜,三重區,22.23,404.14
598,6,隼人瓜,三重區,24.64,287.27
598,7,隼人瓜,三重區,31.71,207.83
598,8,隼人瓜,三重區,25.5,439.5
598,9,隼人瓜,三重區,31.94,268.5
598,10,隼人瓜,三重區,20.61,382.6
598,11,隼人瓜,三重區,21.4,146.1
598,12,隼人瓜,三重區,21.52,44.25
599,1,辣椒,三重區,17.98,293.11
599,2,辣椒,三重區,20.53,150.8
599,3,辣椒,三重區,33.86,122.0
599,4,辣椒,三重區,38.16,113.5
599,5,辣椒,三重區,31.25,182.23
599,6,辣椒,三重區,42.61,136.35
599,7,辣椒,三重區,67.03,109.71
599,8,辣椒,三重區,72.06,121.88
599,9,辣椒,三重區,67.95,96.7
599,10,辣椒,三重區,72.86,100.12
599,11,辣椒,三重區,39.55,134.62
599,12,辣椒,三重區,31.7,182.5
600,1,洛神花,三重區,25.0,13.0
600,9,洛神花,三重區,25.0,26.0
600,10,洛神花,三重區,39.22,181.67
600,11,洛神花,三重區,24.18,579.8
600,12,洛神花,三重區,21.55,64.75
601,1,虎豆,三重區,37.53,326.5
601,2,虎豆,三重區,33.8,92.33
601,3,虎豆,三重區,46.45,85.75
601,4,虎豆,三重區,36.77,155.75
601,5,虎豆,三重區,32.15,25.25
601,12,虎豆,三重區,44.94,118.4
602,1,玉米,三重區,16.53,1212.97
602,2,玉米,三重區,14.87,804.52
602,3,玉米,三重區,19.19,934.06
602,4,玉米,三重區,18.22,1041.88
602,5,玉米,三重區,15.15,1278.04
602,6,玉米,三重區,9.69,768.57
602,7,玉米,三重區,12.93,514.37
602,8,玉米,三重區,15.3,351.79
602,9,玉米,三重區,16.51,534.64
602,10,玉米,三重區,18.92,519.97
602,11,玉米,三重區,20.3,1400.55
602,12,玉米,三重區,17.13,1905.0
603,1,落花生,三重區,46.33,651.25
603,2,落花生,三重區,50.0,436.67
603,3,落花生,三重區,41.25,322.5
603,4,落花生,三重區,40.69,341.71
603,5,落花生,三重區,36.17,597.21
603,6,落花生,三重區,43.85,523.25
603,7,落花生,三重區,44.66,430.57
603,8,落花生,三重區,38.54,219.56
603,9,落花生,三重區,51.92,474.8
603,10,落花生,三重區,52.24,474.0
603,11,落花生,三重區,56.63,488.17
603,12,落花生,三重區,47.96,794.2
604,1,蛋黃果,三重區,11.8,1117.33
604,2,蛋黃果,三重區,13.0,240.0
604,3,蛋黃果,三重區,11.63,738.0
604,5,蛋黃果,三重區,10.0,48.0
604,6,蛋黃果,三重區,12.0,72.0
604,8,蛋黃果,三重區,8.0,10.0
604,9,蛋黃果,三重區,10.0,54.0
604,10,蛋黃果,三重區,11.7,198.0
604,11,蛋黃果,三重區,13.05,600.5
604,12,蛋黃果,三重區,11.05,776.25
605,1,黃金果,三重區,64.75,278.0
605,2,黃金果,三重區,51.43,559.33
605,3,黃金果,三重區,71.36,368.8
605,4,黃金果,三重區,80.0,296.5
605,5,黃金果,三重區,111.65,118.75
605,6,黃金果,三重區,73.87,620.83
605,7,黃金果,三重區,48.97,1045.5
605,8,黃金果,三重區,53.62,1348.6
605,9,黃金果,三重區,71.12,399.5
605,10,黃金果,三重區,79.17,570.17
605,11,黃金果,三重區,69.34,1063.8
605,12,黃金果,三重區,88.06,170.2
606,1,酪梨,三重區,151.36,256.2
606,2,酪梨,三重區,100.0,114.0
606,3,酪梨,三重區,194.83,94.0
606,4,酪梨,三重區,174.17,88.0
606,5,酪梨,三重區,123.16,595.8
606,6,酪梨,三重區,108.55,1931.88
606,7,酪梨,三重區,91.28,3379.81
606,8,酪梨,三重區,81.47,3585.08
606,9,酪梨,三重區,119.14,1714.0
606,10,酪梨,三重區,93.74,2550.07
606,11,酪梨,三重區,94.53,1583.08
606,12,酪梨,三重區,121.24,667.94
607,1,奇異果,三重區,61.07,3021.25
607,2,奇異果,三重區,82.93,2368.67
607,3,奇異果,三重區,64.78,2074.0
607,4,奇異果,三重區,78.7,3550.0
607,5,奇異果,三重區,80.97,6441.25
607,6,奇異果,三重區,78.2,6804.7
607,7,奇異果,三重區,80.07,6343.5
607,8,奇異果,三重區,82.26,8178.0
607,9,奇異果,三重區,80.16,6305.0
607,10,奇異果,三重區,79.08,8671.4
607,11,奇異果,三重區,72.54,4940.0
607,12,奇異果,三重區,74.56,3598.0
608,1,橄欖,三重區,11.27,51.0
608,2,橄欖,三重區,10.9,42.0
608,3,橄欖,三重區,10.0,65.0
608,5,橄欖,三重區,10.0,20.0
608,6,橄欖,三重區,15.0,20.0
608,9,橄欖,三重區,21.25,40.0
608,10,橄欖,三重區,16.25,55.0
608,11,橄欖,三重區,15.5,84.0
608,12,橄欖,三重區,20.0,40.0
609,1,波羅蜜,三重區,21.13,59.0
609,2,波羅蜜,三重區,26.45,135.5
609,3,波羅蜜,三重區,30.72,448.1
609,4,波羅蜜,三重區,23.17,821.75
609,5,波羅蜜,三重區,21.4,870.5
609,6,波羅蜜,三重區,21.27,256.0
609,7,波羅蜜,三重區,20.8,263.67
609,8,波羅蜜,三重區,40.94,59.4
609,9,波羅蜜,三重區,15.0,132.0
609,10,波羅蜜,三重區,45.0,15.5
609,11,波羅蜜,三重區,12.3,31.0
609,12,波羅蜜,三重區,15.0,15.0
610,1,葡萄柚,三重區,6.56,570.4
610,2,葡萄柚,三重區,7.85,921.0
610,3,葡萄柚,三重區,11.0,623.5
610,4,葡萄柚,三重區,15.89,424.67
610,5,葡萄柚,三重區,25.1,1220.0
610,6,葡萄柚,三重區,26.92,1366.1
610,7,葡萄柚,三重區,28.2,858.18
610,8,葡萄柚,三重區,24.43,762.4
610,9,葡萄柚,三重區,18.39,548.89
610,10,葡萄柚,三重區,21.58,664.0
610,11,葡萄柚,三重區,16.06,434.22
610,12,葡萄柚,三重區,14.77,532.22
611,1,木瓜,三重區,27.28,6372.31
611,2,木瓜,三重區,23.8,6748.43
611,3,木瓜,三重區,22.26,4424.56
611,4,木瓜,三重區,22.49,4948.33
611,5,木瓜,三重區,22.14,6899.73
611,6,木瓜,三重區,29.08,6383.53
611,7,木瓜,三重區,26.72,5654.11
611,8,木瓜,三重區,33.84,6133.0
611,9,木瓜,三重區,37.21,6581.07
611,10,木瓜,三重區,31.72,12509.0
611,11,木瓜,三重區,35.36,12025.23
611,12,木瓜,三重區,33.53,6337.53
612,1,龍眼,三重區,151.53,223.33
612,2,龍眼,三重區,100.0,360.0
612,3,龍眼,三重區,160.0,10.0
612,6,龍眼,三重區,104.8,146.33
612,7,龍眼,三重區,116.03,1700.33
612,8,龍眼,三重區,119.54,4473.8
612,9,龍眼,三重區,111.26,350.4
612,10,龍眼,三重區,113.54,195.56
612,11,龍眼,三重區,143.26,111.25
612,12,龍眼,三重區,95.33,155.0
613,1,枇杷,三重區,116.53,146.33
613,2,枇杷,三重區,81.6,2566.5
613,3,枇杷,三重區,359.13,2246.08
613,4,枇杷,三重區,470.48,188.75
613,5,枇杷,三重區,860.0,11.5
613,12,枇杷,三重區,170.0,9.5
614,1,甘藍,三重區,8.54,13418.56
614,2,甘藍,三重區,9.3,8679.0
614,3,甘藍,三重區,15.89,9323.43
614,4,甘藍,三重區,25.47,4748.85
614,5,甘藍,三重區,20.68,4166.56
614,6,甘藍,三重區,22.0,3829.12
614,7,甘藍,三重區,25.37,5196.53
614,8,甘藍,三重區,17.45,4490.22
